effector_pop,total_tumor_pop,days
9631.043786795826,13.827984020814357,364
9575.114846161696,13.972928853849146,365
9519.737922026652,14.12036118480063,366
9464.902500517715,14.270418607589551,367
9410.601509514827,14.423178837108484,368
9356.830538941567,14.578666376023575,369
9303.585197242763,14.736907268234244,370
9250.861111384485,14.897929098873162,371
9198.653926854047,15.061760994306265,372
9146.95930766001,15.228433622132757,373
9095.772936332172,15.397979191185097,374
9045.090513921585,15.570431451529007,375
8994.907760000538,15.745825694463473,376
8945.22041266257,15.924198752520747,377
8896.024228522456,16.105588999466335,378
8847.314982716225,16.290036350299008,379
8799.088468901145,16.477582261250806,380
8751.34049925573,16.66826972978702,381
8704.066904479736,16.86214329460621,382
8657.263533794165,17.0592490356402,383
8610.926254941263,17.25963457405407,384
8565.05095418452,17.463349072246164,385
8519.633536308673,17.67044323384809,386
8474.669924619699,17.880969303724726,387
8430.156060944822,18.094981067974192,388
8386.08790563251,18.312533853927885,389
8342.461437552474,18.533684530150463,390
8299.272654095672,18.75849150643984,391
8256.5175711743,18.987014733827202,392
8214.192223221808,19.21931570457699,393
8172.292663192884,19.455457452186902,394
8130.8149625634605,19.695504551387913,395
8089.755211330716,19.939523118144248,396
8049.109518013072,20.1875808096534,397
8008.874009650193,20.43974682434612,398
7969.044831802994,20.696091901886422,399
7929.618148553628,20.956688323171587,400
7890.5901425054935,21.221609910332155,401
7851.957014783235,21.490932026731926,402
7813.714985032739,21.76473157696796,403
7775.860291421139,22.04308700687059,404
7738.389190636812,22.3260783035034,405
7701.297957889377,22.613786995163238,406
7664.5828869097,22.906296151380225,407
7628.240289949892,23.203690382917728,408
7592.2664977833065,23.50605584177239,409
