subclone_1,subclone_2,total_tumor,days
8045.405306429026,5822.996885454268,13868.402191883293,1570
8077.167296918785,5793.680984112366,13870.84828103115,1571
8109.088833854474,5764.714806339619,13873.803640194092,1572
8141.169814949188,5736.097001646606,13877.266816595795,1573
8173.410112171456,5707.826199029442,13881.236311200897,1574
8205.809571745236,5679.901006969767,13885.710578715003,1575
8238.368014149923,5652.320013434754,13890.688027584678,1576
8271.085234120339,5625.081785877109,13896.167019997447,1577
8303.961000646743,5598.184871235062,13902.145871881805,1578
8336.995056974823,5571.627795932381,13908.622852907203,1579
8370.187120605702,5545.409065878358,13915.596186484061,1580
8403.536883295932,5519.527166467821,13923.064049763754,1581
8437.044011057502,5493.980562581125,13931.024573638628,1582
8470.70814415783,5468.767698584156,13939.475842741987,1583
8504.528897119766,5443.886998328332,13948.415895448099,1584
8538.505858721594,5419.336865150601,13957.842723872194,1585
8572.638591997029,5395.11568187344,13967.754273870469,1586
8606.92663423522,5371.221810804858,13978.148445040079,1587
8641.369496980747,5347.653593738395,13989.023090719144,1588
8675.966666033622,5324.409351953121,14000.376017986742,1589
8710.717601449292,5301.487386213635,14012.204987662928,1590
8745.621737538633,5278.885976770068,14024.5077143087,1591
8780.678482867956,5256.603383358081,14037.281866226036,1592
8815.887220259,5234.637845198868,14050.525065457867,1593
8851.247306788942,5212.987580999148,14064.23488778809,1594
8886.758073790388,5191.650788951178,14078.408862741566,1595
8922.418826851377,5170.6256467327385,14093.044473584116,1596
8958.22884581538,5149.910311507143,14108.139157322523,1597
8994.187384781302,5129.502919923239,14123.690304704542,1598
9030.293672103478,5109.401588115399,14139.695260218878,1599
9066.546910391677,5089.604411703529,14156.151322095206,1600
9102.946276511098,5070.109465793066,14173.055742304165,1601
9139.490921582377,5050.9148049749765,14190.405726557354,1602
9176.179970981577,5032.018463325758,14208.198434307335,1603
9213.012524340196,5013.418454407436,14226.430978747632,1604
9249.987655545166,4995.11277126757,14245.100426812736,1605
9287.104412738847,4977.099386439249,14264.203799178096,1606
9324.361818319034,4959.376251941092,14283.738070260126,1607
9361.758868938956,4941.9412992772495,14303.700168216204,1608
9399.29453550727,4924.792439437401,14324.086974944672,1609
9436.96776318807,4907.927562896757,14344.895326084827,1610
9474.777471400877,4891.3445396160605,14366.122011016938,1611
9512.722553820651,4875.041219041581,14387.763772862232,1612
9550.801878377777,4859.015430105123,14409.8173084829,1613
9589.01428725808,4843.264981224019,14432.2792684821,1614
9627.35859690281,4827.787660301132,14455.146257203942,1615
9665.833598008656,4812.581234724856,14478.414832733512,1616
9704.438055527733,4797.643451369115,14502.081506896848,1617
9743.170708667592,4782.972036593366,14526.142745260959,1618
9782.030270891217,4768.564696242593,14550.59496713381,1619
9821.015429917023,4754.419115647312,14575.434545564334,1620
9860.124847718856,4740.532959623571,14600.657807342428,1621
9899.357160525997,4726.903872472945,14626.261032998942,1622
9938.710978823157,4713.529477982544,14652.240456805703,1623
9978.18488735048,4700.407379425005,14678.592266775486,1624
10017.777445103546,4687.535159558497,14705.312604662042,1625
10057.487185333359,4674.910380626719,14732.397565960078,1626
10097.312615546365,4662.530584358902,14759.843199905266,1627
10137.252217504436,4650.393291969805,14787.645509474241,1628
10177.304447224877,4638.49600415972,14815.800451384595,1629
10217.467734980426,4626.836201114467,14844.303936094893,1630
10257.740485299259,4615.411342505399,14873.151827804657,1631
10298.121076964972,4604.218867489398,14902.339944454368,1632
10338.607863016603,4593.256194708877,14931.864057725481,1633
10379.199170748621,4582.520722291781,14961.719893040401,1634
10419.893301710927,4572.009827851581,14991.903129562506,1635
10460.688531708849,4561.720868487284,15022.409400196133,1636
10501.583110803156,4551.651180783423,15053.23429158658,1637
10542.575263310042,4541.7980808100665,15084.373344120108,1638
10583.66318780114,4532.158864122809,15115.822051923948,1639
10624.845057103508,4522.730805762777,15147.575862866284,1640
10666.119018299643,4513.5111602566285,15179.630178556272,1641
10707.483192727468,4504.49716161655,15211.980354344018,1642
10748.935675980347,4495.68602334026,15244.621699320607,1643
10790.474537907065,4487.0749384110095,15277.549476318074,1644
10832.09782261185,4478.661079297575,15310.758901909425,1645
10873.803548454354,4470.441597954269,15344.245146408623,1646
10915.589708049669,4462.413625820929,15378.003333870598,1647
10957.454268268311,4454.574273822927,15412.028542091239,1648
10999.395170236237,4446.920632371166,15446.315802607403,1649
11041.41032933483,4439.449771362077,15480.860100696907,1650
11083.497635200907,4432.1587401776205,15515.656375378527,1651
11125.65495172672,4425.044567685292,15550.699519412012,1652
11167.880117059949,4418.104262238114,15585.984379298063,1653
11210.170943603707,4411.334811674641,15621.505755278347,1654
11252.525218016544,4404.733183318958,15657.258401335503,1655
11294.94070121244,4398.296323980679,15693.237025193117,1656
11337.4151283608,4392.02115995495,15729.436288315752,1657
11379.946208886475,4385.904597022447,15765.850805908922,1658
11422.531626469736,4379.943520449378,15802.475146919114,1659
11465.169039046294,4374.13479498748,15839.303834033773,1660
11507.856078807288,4368.475264874019,15876.331343681308,1661
11550.590352199291,4362.961753831794,15913.552106031086,1662
11593.369439924312,4357.591065069135,15950.960504993447,1663
11636.190896939786,4352.359981279901,15988.550878219688,1664
11679.052252458583,4347.265264643481,16026.317517102063,1665
11721.951009949005,4342.303656824795,16064.2546667738,1666
11764.884647134788,4337.4718789742965,16102.356526109084,1667
11807.8506159951,4332.7666317279645,16140.617247723065,1668
11850.846342764537,4328.184595207312,16179.03093797185,1669
11893.869227933134,4323.722429019381,16217.591656952514,1670
11936.916646246353,4319.376772256745,16256.293418503097,1671
11979.98594670509,4315.144243497508,16295.130190202599,1672
12023.074452565676,4311.021440805303,16334.095893370979,1673
12066.17946133987,4307.004941729295,16373.184403069165,1674
12109.298244794867,4303.09130330418,16412.389548099047,1675
