subclone_1,subclone_2,subclone_3,subclone_4,subclone_5,total_tumor,days
4492.900055673177,6691.783245841141,1826.001068703647,0.0,1488.0581545799178,14498.742524797883,573
4508.1006020575605,6684.16058104506,1827.7670588483925,0.0,1486.2524830420807,14506.280724993094,574
4523.352555444331,6676.699676986755,1829.5398121998905,0.0,1484.4628039233862,14514.054848554362,575
4538.656087499649,6669.400927656327,1831.3186131825034,0.0,1482.6889769653492,14522.06460530383,576
4554.011370376414,6662.264770218559,1833.10274022357,0.0,1480.930864620278,14530.309745438819,577
4569.41857671426,6655.291685012918,1834.8914657534035,0.0,1479.1883320512761,14538.790059531857,578
4584.877879639561,6648.482195553557,1836.684056205294,0.0,1477.4612471322398,14547.505378530652,579
4600.3894527654265,6641.8368685293135,1838.4797720155063,0.0,1475.7494804478604,14556.455573758107,580
4615.953470191703,6635.356313803708,1840.2778676232815,0.0,1474.0529052936222,14565.640556912313,581
4631.57011457631,6629.03664920949,1842.079362227143,0.0,1472.371370170649,14575.057496183592,582
4647.239617586821,6622.8459244147225,1843.896299112174,0.0,1470.7045656910454,14584.686406804762,583
4662.962164567933,6616.777166831126,1845.7310657088653,0.0,1469.0523519277174,14594.522749035641,584
4678.737930386525,6610.829596852514,1847.5836399000536,0.0,1467.4146282338843,14604.565795372979,585
4694.567090658063,6605.002438436817,1849.453999005323,0.0,1465.791294298979,14614.814822399181,586
4710.449821746598,6599.294919106084,1851.3421197810046,0.0,1464.182250148647,14625.269110782334,587
4726.386300764768,6593.7062699464805,1853.2479784201764,0.0,1462.5873961447467,14635.927945276171,588
4742.376705573797,6588.235725608291,1855.1715505526638,0.0,1461.0066329853498,14646.790614720103,589
4758.421214783495,6582.882524305916,1857.112811245039,0.0,1459.439861704741,14657.856412039191,590
4774.52000775226,6577.645907817877,1859.071735000622,0.0,1457.8869836734175,14669.124634244177,591
4790.673264587074,6572.525121486807,1861.0482957594795,0.0,1456.34790059809,14680.59458243145,592
4806.881166143506,6567.519414219463,1863.0424668984256,0.0,1454.8225145216823,14692.265561783077,593
4823.143894025711,6562.628038486716,1865.0542212310208,0.0,1453.3107278233306,14704.13688156678,594
4839.461630586432,6557.850250323555,1867.083531007574,0.0,1451.8124432183845,14716.207855135946,595
4855.834558926995,6553.185309329088,1869.1303679151406,0.0,1450.3275637584065,14728.477799929631,596
4872.262862897316,6548.632478666541,1871.1947030775227,0.0,1448.855992831172,14740.946037472551,597
4888.746727095894,6544.191025063254,1873.2765070552705,0.0,1447.3976341606694,14753.611893375088,598
4905.286336869816,6539.860218810688,1875.3757498456805,0.0,1445.9523918071006,14766.474697333286,599
4921.881878314756,6535.639333764421,1877.492400882797,0.0,1444.5201701668798,14779.533783128853,600
4938.533538274972,6531.527647344148,1879.626429037411,0.0,1443.1008739726342,14792.788488629167,601
4955.241504343309,6527.5244405336825,1881.777802617061,0.0,1441.6944082932046,14806.238155787258,602
4972.0059648612,6523.628997880955,1883.9464893660327,0.0,1440.3006785336443,14819.882130641832,603
4988.827108918661,6519.840607498012,1886.1324564653582,0.0,1438.9195904352196,14833.71976331725,604
5005.705126354298,6516.158561061021,1888.3356705328176,0.0,1437.55105007541,14847.750408023547,605
5022.640207755301,6512.582153810265,1890.556097622938,0.0,1436.1949638679082,14861.973423056412,606
5039.632544457446,6509.1106845501445,1892.7937032269933,0.0,1434.8512385626193,14876.388170797203,607
5056.682328545096,6505.743455649179,1895.048452273005,0.0,1433.5197812456615,14890.994017712941,608
5073.789752851201,6502.479773040005,1897.3203091257415,0.0,1432.2004993393666,14905.790334356316,609
5090.955010957296,6499.318946219376,1899.609237586718,0.0,1430.8933006022785,14920.776495365668,610
5108.178297193502,6496.260288248162,1901.9152008941978,0.0,1429.598093129155,14935.951879465018,611
5125.459806638528,6493.303115751355,1904.2381617231904,0.0,1428.314785350966,14951.31586946404,612
5142.799735119667,6490.44674891806,1906.578082185453,0.0,1427.0432860348953,14966.867852258076,613
5160.1982792128,6487.6905115015015,1908.93492382949,0.0,1425.7835042843392,14982.607218828132,614
5177.655636242394,6485.033730819022,1911.3086476405522,0.0,1424.5353495389065,14998.533364240873,615
5195.172004281502,6482.475737752082,1913.6992140406385,0.0,1423.29873157442,15014.64568764864,616
5212.747582151763,6480.0158667462565,1916.1065828884946,0.0,1422.0735605029147,15030.943592289428,617
5230.382569423402,6477.653455811242,1918.5307134796133,0.0,1420.859746772639,15047.426485486896,618
5248.077166415231,6475.387846520851,1920.9715645462345,0.0,1419.6572011680541,15064.093778650371,619
5265.831574194647,6473.218384013013,1923.4290942573455,0.0,1418.4658348098344,15080.94488727484,620
5283.645994577635,6471.144416989777,1925.9032602186803,0.0,1417.2855591548673,15097.979230940959,621
5301.520630128767,6469.165297717307,1928.3940194727204,0.0,1416.1162859962526,15115.196233315048,622
5319.4556841611975,6467.280382025887,1930.9013284986947,0.0,1414.957927463304,15132.595322149082,623
5337.45136073667,6465.489029309917,1933.4251432125789,0.0,1413.8103960215474,15150.175929280713,624
5355.507864665514,6463.790602527915,1935.9654189670955,0.0,1412.6736044727222,15167.937490633245,625
5373.625401506644,6462.1844682025185,1938.522110551715,0.0,1411.5474659547806,15185.879446215658,626
5391.804177567565,6460.66999642048,1941.0951721926544,0.0,1410.4318939418877,15204.001240122587,627
5410.04439990436,6459.246560832671,1943.6845575528782,0.0,1409.3268022444217,15222.30232053433,628
5428.346276321707,6457.913538654079,1946.2902197320977,0.0,1408.2321050089738,15240.78213971686,629
5446.710015372864,6456.670310663812,1948.912111266772,0.0,1407.1477167183484,15259.440154021799,630
5465.13582635968,6455.5162612050935,1951.5501841301066,0.0,1406.0735521915622,15278.27582388644,631
5483.623919332586,6454.450778185264,1954.2043897320546,0.0,1405.0095265838456,15297.288613833753,632
5502.174505090603,6453.473253075786,1956.874678919316,0.0,1403.955555386642,15316.477992472346,633
5520.787795181335,6452.583080912233,1959.5610019753385,0.0,1402.9115544276071,15335.843432496513,634
5539.464001900975,6451.7796602943,1962.2633086203161,0.0,1401.8774398706103,15355.384410686202,635
5558.203338294299,6451.0623933858005,1964.9815480111906,0.0,1400.8531282157335,15375.100407907023,636
5577.006018154673,6450.4306859146645,1967.715668741651,0.0,1399.838536299272,15394.990909110262,637
5595.872256024048,6449.883947172938,1970.465618842133,0.0,1398.8335812937337,15415.055403332852,638
5614.802267192958,6449.4215900167865,1973.2313457798195,0.0,1397.83818070784,15435.293383697404,639
5633.796267700529,6449.043030866493,1976.012796458641,0.0,1396.8522523865245,15455.704347412187,640
5652.854474334468,6448.747689706457,1978.8099172192751,0.0,1395.8757145109348,15476.287795771135,641
5671.9771046310725,6448.534990085198,1981.6226538391459,0.0,1394.9084855984304,15497.043234153847,642
5691.164376875222,6448.40435911535,1984.4509515324253,0.0,1393.950484502585,15517.97017202558,643
5710.4165101003855,6448.355227473667,1987.294754950032,0.0,1393.001630413184,15539.068122937268,644
5729.733724088618,6448.3870294010185,1990.1540081796322,0.0,1392.0618428562268,15560.336604525495,645
5749.11623937056,6448.4992027023945,1993.0286547456392,0.0,1391.1310416939252,15581.77513851252,646
5768.564277225437,6448.6911887469005,1995.918637609213,0.0,1390.2091471247045,15603.383250706254,647
5788.078059681063,6448.96243246776,1998.8238991682613,0.0,1389.2960796832026,15625.160471000287,648
5807.657809513836,6449.312382362314,2001.7443812574384,0.0,1388.3917602402703,15647.106333373858,649
5827.303750248743,6449.740490492021,2004.6800251481466,0.0,1387.4961100029716,15669.220375891884,650
5847.016106159355,6450.246212482459,2007.6307715485343,0.0,1386.6090505145835,15691.502140704932,651
5866.795102267831,6450.829007523321,2010.5965606034981,0.0,1385.7305036545963,15713.951174049247,652
5886.640964344913,6451.488338368419,2013.5773318946808,0.0,1384.8603916387124,15736.567026246727,653
5906.5539189099345,6452.223671335682,2016.5730244404733,0.0,1383.998637018848,15759.349251704938,654
5926.534193230809,6453.034476307159,2019.5835766960126,0.0,1383.1451626831322,15782.297408917115,655
5946.582015324044,6453.920226729012,2022.608926553184,0.0,1382.2998918559067,15805.411060462146,656
5966.697613954724,6454.880399611525,2025.649011340619,0.0,1381.4627480977265,15828.689773004595,657
5986.881218636527,6455.914475529096,2028.7037678236966,0.0,1380.6336553053595,15852.133117294678,658
6007.133059631715,6457.021938620245,2031.7731322045431,0.0,1379.8125377117865,15875.740668168291,659
6027.453367951135,6458.202276587605,2034.8570401220318,0.0,1378.9993198862014,15899.512004546972,660
6047.842375354221,6459.454980697931,2037.9554266517832,0.0,1378.1939267340113,15923.446709437947,661
6068.300314348995,6460.779545782091,2041.068226306165,0.0,1377.3962834968356,15947.544369934085,662
6088.827418192062,6462.1754702350745,2044.1953730342918,0.0,1376.6063157525077,15971.804577213938,663
6109.423920888618,6463.642256015987,2047.336800222026,0.0,1375.823949415073,15996.226926541705,664
6130.090057192439,6465.179408648051,2050.4924406919763,0.0,1375.0491107347907,16020.811017267257,665
6150.826062605893,6466.786437218608,2053.662226703499,0.0,1374.2817262981323,16045.55645282613,666
6171.63217337993,6468.462854379116,2056.8460899526976,0.0,1373.5217230277826,16070.462840739527,667
6192.508626514088,6470.208176345152,2060.043961572423,0.0,1372.7690281826399,16095.529792614303,668
6213.455659756493,6472.02192289641,2063.2557721322723,0.0,1372.0235693578145,16120.75692414299,669
6234.473511603855,6473.903617376699,2066.481451638591,0.0,1371.2852744846302,16146.143855103774,670
6255.562421301469,6475.85278669395,2069.7209295344705,0.0,1370.554071830624,16171.690209360513,671
6276.722628843221,6477.8689613202105,2072.9741346997507,0.0,1369.8298899995457,16197.39561486273,672
6297.9543749715785,6479.9516752916425,2076.240995451017,0.0,1369.112657931358,16223.259703645595,673
6319.257901177597,6482.10046620853,2079.521439541604,0.0,1368.4023049022362,16249.282111829967,674
6340.633449700919,6484.31487523527,2082.815394161592,0.0,1367.6987605245697,16275.46247962235,675
6362.0812635297725,6486.594447100381,2086.1227859378087,0.0,1367.0019547469599,16301.800451314923,676
6383.601586400971,6488.938730096499,2089.4435409338284,0.0,1366.3118178542215,16328.29567528552,677
6405.194662799917,6491.347276080374,2092.7775846499744,0.0,1365.6282804673824,16354.94780399765,678
6426.860737960595,6493.819640472879,2096.1248420233155,0.0,1364.9512735436833,16381.756494000472,679
6448.600057865579,6496.355382258998,2099.485237427668,0.0,1364.2807283765776,16408.72140592882,680
6470.412869246029,6498.954063987839,2102.8586946735954,0.0,1363.616576595732,16435.8422045032,681
6492.299419581689,6501.615251772623,2106.245137008409,0.0,1362.9587501670267,16463.11855852975,682
6514.259957100893,6504.338515290693,2109.644487116166,0.0,1362.3071813925537,16490.550140900305,683
6536.294730780557,6507.123427783505,2113.056667117672,0.0,1361.661802910619,16518.13662859235,684
6558.403990346187,6509.969566056634,2116.481598570479,0.0,1361.0225476957412,16545.87770266904,685
6580.587986271873,6512.876510479776,2119.9192024688864,0.0,1360.389349058652,16573.77304827919,686
6602.846969780292,6515.84384498674,2123.3693992439407,0.0,1359.7621406462956,16601.82235465727,687
6625.181192842707,6518.871157075456,2126.832108763436,0.0,1359.1408564418302,16630.02531512343,688
6647.590908178966,6521.958037807969,2130.3072503319117,0.0,1358.5254307646262,16658.381627083472,689
6670.076369257506,6525.104081810443,2133.7947426906576,0.0,1357.915798270267,16686.89099202887,690
6692.637830295349,6528.3088872731605,2137.294504017708,0.0,1357.3118939505493,16715.553115536764,691
6715.275546258103,6531.57205595052,2140.8064519278446,0.0,1356.7136531334827,16744.36770726995,692
6737.989772859963,6534.893193161039,2144.330503472598,0.0,1356.12101148329,16773.33448097689,693
6760.780766563707,6538.27190778735,2147.866575140244,0.0,1355.5339050004063,16802.453154491708,694
6783.648784580704,6541.707812276206,2151.414582855807,0.0,1354.9522700214804,16831.723449734196,695
6806.594084870909,6545.200522638477,2154.9744419810577,0.0,1354.3760432193737,16861.145092709816,696
6829.616926142857,6548.74965844915,2158.5460673145135,0.0,1353.805161603161,16890.717813509684,697
6852.717567853676,6552.3548428473305,2162.129373091441,0.0,1353.2395625181296,16920.441346310578,698
6875.896270209078,6556.01570253624,2165.724272983851,0.0,1352.6791836457799,16950.31542937495,699
6899.1532941633595,6559.731867783218,2169.3306801005037,0.0,1352.1239630038258,16980.33980505091,700
6922.488901419408,6563.502972419724,2172.9485069869065,0.0,1351.5738389461933,17010.51421977223,701
6945.903354428691,6567.328653841333,2176.5776656253124,0.0,1351.028750163022,17040.83842405836,702
6969.396916391268,6571.208553007737,2180.2180674347223,0.0,1350.4886356806649,17071.31217251439,703
6992.969851255779,6575.142314442747,2183.8696232708853,0.0,1349.9534348616867,17101.9352238311,704
7016.6224237194565,6579.129586234291,2187.5322434262957,0.0,1349.4230874048665,17132.70734078491,705
7040.354899228114,6583.170020034417,2191.2058376301966,0.0,1348.8975333451951,17163.628290237924,706
7064.167543976155,6587.263271059285,2194.890315048577,0.0,1348.3767130538774,17194.697843137896,707
7088.060629910826,6591.40900716834,2198.5856240904754,0.0,1347.860574636917,17225.915835806558,708
7112.03452709507,6595.607124350496,2202.2925239716183,0.0,1347.3492208484536,17257.28339626564,709
7136.089541080193,6599.857518857105,2206.011342922353,0.0,1346.8426831817926,17288.801086041443,710
7160.225936962771,6604.160028190173,2209.74209072419,0.0,1346.340935245989,17320.46899112312,711
7184.443981013458,6608.51448979364,2213.4847769061316,0.0,1345.8439506728325,17352.28719838606,712
7208.743940676982,6612.920741053385,2217.2394107446735,0.0,1345.3517031168483,17384.25579559189,713
7233.126084572144,6617.378619297223,2221.006001263802,0.0,1344.864166255296,17416.374871388463,714
7257.59068249182,6621.887961794907,2224.7845572349947,0.0,1344.3813137881705,17448.64451530989,715
7282.138005402964,6626.448605758126,2228.5750871772225,0.0,1343.903119438202,17481.064817776514,716
7306.7683254466,6631.060388340508,2232.377599356947,0.0,1343.4295569508558,17513.635870094913,717
7331.48191593783,6635.723146637618,2236.192101788122,0.0,1342.9606000943318,17546.3577644579,718
7356.279051365829,6640.436717686955,2240.0186022321927,0.0,1342.4962226595653,17579.230593944543,719
7381.160007393848,6645.200938467959,2243.8571081980967,0.0,1342.0363984602266,17612.25445252013,720
7406.125060859211,6650.015645902005,2247.7076269422632,0.0,1341.581101332721,17645.4294350362,721
7431.174489773317,6654.880676852407,2251.5701654686136,0.0,1341.1303051361886,17678.755637230526,722
7456.308573321641,6659.7958681244145,2255.4447305285603,0.0,1340.6839837525051,17712.23315572712,723
7481.527591863733,6664.761056465214,2259.3313286210077,0.0,1340.242111086281,17745.862088036236,724
7506.831826933214,6669.776078563931,2263.2299659923533,0.0,1339.8046610648619,17779.64253255436,725
7532.221561237784,6674.840771051627,2267.140648636484,0.0,1339.371607638328,17813.57458856422,726
7557.697078659216,6679.9549705013,2271.063382294781,0.0,1338.9429247794953,17847.65835623479,727
7583.258664253355,6685.118513427887,2274.9981724561158,0.0,1338.5185864839145,17881.893936621273,728
7608.906604250127,6690.331236288259,2278.945024356852,0.0,1338.0985667698712,17916.28143166511,729
7634.641186053526,6695.592975481229,2282.903942980846,0.0,1337.6828396783862,17950.820944193987,730
7660.462698241626,6700.903567347543,2286.874933059444,0.0,1337.2713792732154,17985.512577921825,731
7686.371430566571,6706.262848169887,2290.8579990714857,0.0,1336.86415964085,18020.35643744879,732
7712.367673954583,6711.67065417288,2294.8531452433026,0.0,1336.4611548905154,18055.35262826128,733
7738.451720505957,6717.126821523084,2298.8603755487165,0.0,1336.0623391541728,18090.50125673193,734
7764.623863495064,6722.631186328994,2302.8796937090433,0.0,1335.6676865865186,18125.80243011962,735
7790.884397370349,6728.183584641043,2306.9111031930884,0.0,1335.2771713649838,18161.256256569464,736
7817.233617754331,6733.783852451602,2310.9546072171506,0.0,1334.8907676897343,18196.862845112817,737
7843.671821443605,6739.431825694978,2315.0102087450196,0.0,1334.5084497836717,18232.622305667275,738
7870.199306408838,6745.127340247418,2319.077910487978,0.0,1334.130191892432,18268.534749036666,739
7896.816371794776,6750.8702319271015,2323.157714904799,0.0,1333.7559682843867,18304.600286911063,740
7923.523317920237,6756.660336494149,2327.2496242017487,0.0,1333.3857532506422,18340.819031866777,741
7950.320446278113,6762.497489650617,2331.353640332584,0.0,1333.01952110504,18377.191097366358,742
7977.208059535372,6768.381527040498,2335.4697649985537,0.0,1332.6572461841565,18413.716597758583,743
8004.186461533056,6774.312284249725,2339.5979996483998,0.0,1332.2989028473035,18450.39564827848,744
8031.255957286283,6780.289596806164,2343.738345478355,0.0,1331.9444654765273,18487.22836504733,745
8058.416852984243,6786.313300179621,2347.890803432143,0.0,1331.5939084766096,18524.21486507262,746
8085.669455990204,6792.383229781838,2352.0553742009815,0.0,1331.2472062750674,18561.355266248094,747
8113.014074841506,6798.499220966494,2356.232058223578,0.0,1330.904333322152,18598.64968735373,748
8140.451019249565,6804.661109029206,2360.4208556861327,0.0,1330.5652640908509,18636.098248055758,749
8167.980600099872,6810.868729207529,2364.621766522338,0.0,1330.2299730768857,18673.701068906626,750
8195.60312945199,6817.121916680952,2368.834790413377,0.0,1329.898434798713,18711.458271345033,751
8223.318920539563,6823.420506570906,2373.0599267879256,0.0,1329.5706237975253,18749.36997769592,752
8251.1282877703,6829.764333940753,2377.297174822151,0.0,1329.2465146372492,18787.43631117045,753
8279.031546725993,6836.153233795798,2381.546533439713,0.0,1328.9260819045473,18825.657395866052,754
8307.029014162505,6842.5870410832795,2385.808001311762,0.0,1328.6093002088164,18864.033356766362,755
8335.121008009774,6849.065590692374,2390.081576856941,0.0,1328.296144182189,18902.56431974128,756
8363.307847371816,6855.588717454198,2394.3672582413847,0.0,1327.986588479532,18941.25041154693,757
8391.589852526715,6862.1562561417995,2398.6650433787195,0.0,1327.680607778448,18980.091759825682,758
8419.967344926634,6868.768041470169,2402.974929930064,0.0,1327.378176779274,19019.08849310614,759
8448.44064719781,6875.4239080962325,2407.2969153040276,0.0,1327.079270205083,19058.240740803154,760
8477.010083140558,6882.123690618851,2411.630996656713,0.0,1326.7838628016823,19097.548633217804,761
8505.675977729263,6888.867223578825,2415.9771708917133,0.0,1326.4919293376142,19137.012301537416,762
8534.438657112383,6895.654341458893,2420.335434660115,0.0,1326.2034446041566,19176.63187783555,763
8563.298448612455,6902.484878683728,2424.7057843604944,0.0,1325.918383415322,19216.407495072002,764
8592.255680726092,6909.358669619942,2429.0882161389213,0.0,1325.636720607858,19256.33928709281,765
8621.310683123977,6916.275548576084,2433.482725888957,0.0,1325.3584310412475,19296.427388630265,766
8650.463786650871,6923.235349802638,2437.8893092516537,0.0,1325.0834895977084,19336.671935302875,767
8679.715323325607,6930.237907492029,2442.3079616155565,0.0,1324.8118711821933,19377.073063615382,768
8709.065626341095,6937.2830557786165,2446.738678116701,0.0,1324.5435507223904,19417.630910958804,769
8738.515030064318,6944.370628738698,2451.181453638617,0.0,1324.2785031687224,19458.345615610357,770
8768.063870036336,6951.500460390507,2455.6362828123238,0.0,1324.0167034943474,19499.217316733517,771
8797.712482972282,6958.672384694218,2460.103160016333,0.0,1323.7581266951588,19540.246154377994,772
8827.461206761362,6965.886235551937,2464.582079376649,0.0,1323.5027477897843,19581.432269479734,773
8857.310380466859,6973.141846807711,2469.0730347667663,0.0,1323.2505418195874,19622.775803860924,774
8887.260344326132,6980.439052247524,2473.576019807674,0.0,1323.0014838486663,19664.276900229997,775
8917.31143975061,6987.777685599295,2478.09102786785,0.0,1322.7555489638542,19705.93570218161,776
8947.464009325804,6995.157580532883,2482.6180520632656,0.0,1322.5127122747194,19747.75235419667,777
8977.71839681129,7002.578570660083,2487.157085257384,0.0,1322.2729489135654,19789.72700164232,778
9008.074947140727,7010.0404895346255,2491.708120061159,0.0,1322.0362340354307,19831.85979077194,779
9038.534006421844,7017.54317065218,2496.2711488330383,0.0,1321.8025428180888,19874.15086872515,780
9069.095921936447,7025.086447450354,2500.8461636789593,0.0,1321.5718504620484,19916.60038352781,781
9099.761042140415,7032.67015330869,2505.4331564523527,0.0,1321.3441321905527,19959.20848409201,782
9130.529716663705,7040.294121548668,2510.03211875414,0.0,1321.1193632495808,20001.975320216094,783
9161.402296310343,7047.9581854337075,2514.643041932735,0.0,1320.8975189078465,20044.901042584628,784
9192.379133058435,7055.662178169163,2519.2659170840434,0.0,1320.678574456798,20087.98580276844,785
9223.46058006016,7063.405932902326,2523.900735051462,0.0,1320.4625052106198,20131.22975322457,786
9254.64699164177,7071.189282722426,2528.5474864258813,0.0,1320.2492865062304,20174.63304729631,787
9285.938723303592,7079.01206066063,2533.2061615456814,0.0,1320.038893703284,20218.195839213186,788
9317.33613172003,7086.8740996900415,2537.876750496735,0.0,1319.8313021841695,20261.918284090978,789
9348.839574739563,7094.775232725701,2542.5592431124073,0.0,1319.6264873540108,20305.80053793168,790
9380.449411384738,7102.715292624588,2547.253628973555,0.0,1319.4244246406674,20349.842757623548,791
9412.166001852185,7110.694112185616,2551.959897408525,0.0,1319.225089494733,20394.045100941057,792
9443.989707512605,7118.711524149639,2556.678037493159,0.0,1319.0284573895374,20438.407726544938,793
9475.920890910773,7126.767361199446,2561.4080380507885,0.0,1318.8345038211442,20482.930793982152,794
9507.959915765543,7134.861455959763,2566.149887652237,0.0,1318.6432043083532,20527.614463685895,795
9540.107146969835,7142.993640997254,2570.9035746158197,0.0,1318.4545343926986,20572.458896975604,796
9572.362950590652,7151.163748820522,2575.669087007345,0.0,1318.26846963845,20617.464256056966,797
9604.727693869068,7159.371611880104,2580.4464126401112,0.0,1318.0849856326117,20662.630704021896,798
9637.201745220234,7167.617062568475,2585.23553907491,0.0,1317.9040579849234,20707.958404848545,799
9669.785474233373,7175.899933220049,2590.0364536200236,0.0,1317.7256623278595,20753.447523401304,800
9702.47925167178,7184.220056111175,2594.849143331227,0.0,1317.54977431663,20799.09822543081,801
9735.283449472834,7192.57726346014,2599.673595011787,0.0,1317.3763696291794,20844.910677573942,802
9768.19844074798,7200.971387427168,2604.509795212461,0.0,1317.2054239661873,20890.885047353797,803
9801.22459978274,7209.402260114421,2609.3577302314998,0.0,1317.036913051069,20937.021503179727,804
9834.362302036712,7217.869713565997,2614.2173861146457,0.0,1316.8708126299737,20983.32021434733,805
9867.61192414357,7226.373579767933,2619.088748655132,0.0,1316.707098471787,21029.781351038422,806
9900.97384391106,7234.9136906482,2623.971803393684,0.0,1316.5457463681284,21076.40508432107,807
9934.448440321,7243.489878076709,2628.8665356185193,0.0,1316.3867321333532,21123.191586149584,808
9968.03609352929,7252.101973865308,2633.7729303653473,0.0,1316.2300316045516,21170.141029364495,809
10001.7371848659,7260.74980976778,2638.690972417369,0.0,1316.0756206415483,21217.253587692598,810
10035.552096834876,7269.433217479847,2643.620646305277,0.0,1315.923475126904,21264.529435746903,811
10069.481213114334,7278.152028639169,2648.561936307256,0.0,1315.7735709659137,21311.96874902667,812
10103.524918556472,7286.9060748253405,2653.514826448983,0.0,1315.6258840866076,21359.5717039174,813
10137.683599187558,7295.695187559896,2658.4793005036254,0.0,1315.480390439751,21407.33847769083,814
10171.957642207937,7304.519198306305,2663.4553419918448,0.0,1315.337065998845,21455.269248504934,815
10206.34743599203,7313.377938469975,2668.4429341817913,0.0,1315.1958867601243,21503.36419540392,816
10240.853370088325,7322.27123939825,2673.44206008911,0.0,1315.0568287425597,21551.623498318244,817
10275.475835219393,7331.198932380413,2678.4527024769354,0.0,1314.9198679878568,21600.047338064596,818
10310.21522328188,7340.1608486476825,2683.474843855896,0.0,1314.7849805604562,21648.635896345917,819
10345.071927346498,7349.1568193732155,2688.50846648411,0.0,1314.6521425475337,21697.389355751355,820
10380.046341658042,7358.186675672105,2693.5535523671897,0.0,1314.5213300589999,21746.307899756335,821
10415.138861635378,7367.25024860138,2698.610083258237,0.0,1314.3925192275008,21795.391712722496,822
10450.349883871448,7376.34736916001,2703.6780406578464,0.0,1314.2656862084168,21844.640979897726,823
10485.679806133267,7385.477868288901,2708.757405814105,0.0,1314.1408071798644,21894.055887416136,824
10521.129027361927,7394.641576870892,2713.848159722591,0.0,1314.0178583426941,21943.636622298105,825
10556.697947672594,7403.838325730764,2718.950283126374,0.0,1313.8968159204921,21993.383372450226,826
10592.386968354505,7413.067945635234,2724.063756516017,0.0,1313.7776561595795,22043.296326665335,827
10628.19649187098,7422.330267292953,2729.1885601295726,0.0,1313.6603553290124,22093.37567462252,828
10664.126921859403,7431.625121354516,2734.3246739525866,0.0,1313.544889720582,22143.621606887085,829
10700.178663131243,7440.952338412447,2739.472077718097,0.0,1313.4312356488144,22194.0343149106,830
10736.352121672033,7450.311749001214,2744.630750906633,0.0,1313.319369450971,22244.613991030852,831
10772.647704641393,7459.703183597217,2749.800672746215,0.0,1313.209267487048,22295.360828471872,832
10809.065820373005,7469.126472618797,2754.981822212356,0.0,1313.1009061397772,22346.275021343936,833
10845.606878374638,7478.581446426231,2760.174178028061,0.0,1312.9942618146245,22397.35676464355,834
10882.271289328124,7488.067935321731,2765.3777186638263,0.0,1312.8893109397916,22448.60625425347,835
10919.05946508938,7497.585769549451,2770.59242233764,0.0,1312.7860299662154,22500.023686942688,836
10955.97181868839,7507.134779295476,2775.818267014983,0.0,1312.684395367567,22551.609260366415,837
10993.008764329214,7516.714794687833,2781.0552304088264,0.0,1312.5843836402535,22603.363173066125,838
11030.170717389992,7526.325645796485,2786.3032899796344,0.0,1312.4859713034161,22655.28562446953,839
11067.458094422933,7535.967162633331,2791.5624229353625,0.0,1312.389134898932,22707.37681489056,840
11104.871313154323,7545.639175152208,2796.8326062314577,0.0,1312.2938509914131,22759.6369455294,841
11142.410792484521,7555.34151324889,2802.11381657086,0.0,1312.200096168206,22812.06621847248,842
11180.076952487963,7565.074006761088,2807.4060304039995,0.0,1312.1078470393927,22864.664836692442,843
11217.870214413158,7574.836485468451,2812.7092239288004,0.0,1312.0170802377902,22917.4330040482,844
11255.791000682691,7584.628779092565,2818.0233730906757,0.0,1311.9277724189506,22970.370925284886,845
11293.839734893223,7594.4507172969525,2823.348453582533,0.0,1311.8399002611611,23023.478806033872,846
11332.016841815483,7604.302129687073,2828.6844408447705,0.0,1311.7534404654434,23076.756852812767,847
11370.322747394279,7614.182845810324,2834.031310065278,0.0,1311.6683697555554,23130.205273025436,848
11408.7578787485,7624.09269515604,2839.3890361794374,0.0,1311.5846648779889,23183.824274961964,849
11447.322664171097,7634.0315071554905,2844.757593870123,0.0,1311.5023026019712,23237.61406779868,850
11486.017533129108,7643.999111181888,2850.1369575677,0.0,1311.4212597194648,23291.574861598157,851
11524.842916263637,7653.995336550375,2855.527101450026,0.0,1311.3415130451672,23345.706867309207,852
11563.799245389864,7664.020012518037,2860.9279994424496,0.0,1311.2630394165108,23400.01029676686,853
11602.887090896955,7674.0734601888435,2866.3398018764956,0.0,1311.1858760599519,23454.486229022248,854
11642.107120410245,7684.156426012662,2871.7628133049798,0.0,1311.1101148461269,23509.136474574014,855
11681.459763948737,7694.26886032607,2877.197053559547,0.0,1311.0357517811285,23563.961429615483,856
11720.945449139264,7704.410698015819,2882.6425369247236,0.0,1310.9627810167904,23618.9614650966,857
11760.564605586545,7714.581873616488,2888.0992775490963,0.0,1310.891196687394,23674.136953439523,858
11800.317664873188,7724.782321310481,2893.567289445314,0.0,1310.8209929096713,23729.48826853865,859
11840.20506055969,7735.011974928029,2899.046586490089,0.0,1310.752163782802,23785.01578576061,860
11880.22722818443,7745.270767947188,2904.537182424193,0.0,1310.6847033884155,23840.719881944227,861
11920.384605263682,7755.558633493839,2910.039090852462,0.0,1310.6186057905904,23896.600935400573,862
11960.6776312916,7765.8755043416895,2915.552325243793,0.0,1310.5538650358542,23952.659325912937,863
12001.106747740234,7776.221312912273,2921.076898931145,0.0,1310.490475153183,24008.895434736834,864
12041.672398059514,7786.595991274948,2926.612825111539,0.0,1310.4284301540026,24065.309644600005,865
12082.375027677263,7796.999471146897,2932.160116846059,0.0,1310.3677240321874,24121.902339702407,866
